"u:0","u:1","u:2","Points:0","Points:1","Points:2"
1.5989e-05,0.0075577,0,0.02544,0.033234,0
-8.6094e-05,0.0078515,0,0.02592,0.033579,0
-0.00019327,0.0081523,0,0.0264,0.033924,0
-0.00030558,0.0084601,0,0.02688,0.034269,0
-0.00042305,0.0087751,0,0.02736,0.034614,0
-0.00054574,0.0090973,0,0.02784,0.034958,0
-0.00067368,0.0094267,0,0.02832,0.035303,0
-0.00080692,0.0097634,0,0.0288,0.035648,0
-0.0009455,0.010107,0,0.02928,0.035993,0
-0.0010895,0.010459,0,0.02976,0.036338,0
-0.0012389,0.010817,0,0.03024,0.036682,0
-0.0013938,0.011184,0,0.03072,0.037027,0
-0.0015542,0.011557,0,0.0312,0.037372,0
-0.0017202,0.011938,0,0.03168,0.037717,0
-0.0018918,0.012327,0,0.03216,0.038062,0
-0.0020692,0.012723,0,0.03264,0.038406,0
-0.0022523,0.013127,0,0.03312,0.038751,0
-0.0024412,0.013538,0,0.0336,0.039096,0
-0.0026359,0.013957,0,0.03408,0.039441,0
-0.0028366,0.014384,0,0.03456,0.039786,0
-0.0030433,0.014819,0,0.03504,0.04013,0
-0.003256,0.015261,0,0.03552,0.040475,0
-0.0034749,0.015711,0,0.036,0.04082,0
-0.0036998,0.016169,0,0.03648,0.041165,0
-0.0039311,0.016635,0,0.03696,0.04151,0
-0.0041686,0.017108,0,0.03744,0.041854,0
-0.0044124,0.01759,0,0.03792,0.042199,0
-0.0046626,0.018079,0,0.0384,0.042544,0
-0.0049191,0.018576,0,0.03888,0.042889,0
-0.0051821,0.019081,0,0.03936,0.043234,0
-0.0054516,0.019594,0,0.03984,0.043578,0
-0.0057274,0.020115,0,0.04032,0.043923,0
-0.0060096,0.020644,0,0.0408,0.044268,0
-0.0062981,0.02118,0,0.04128,0.044613,0
-0.0065926,0.021724,0,0.04176,0.044958,0
-0.0068931,0.022275,0,0.04224,0.045302,0
-0.0071991,0.022834,0,0.04272,0.045647,0
-0.0075103,0.0234,0,0.0432,0.045992,0
-0.007826,0.023972,0,0.04368,0.046337,0
-0.0081457,0.02455,0,0.04416,0.046682,0
-0.0084687,0.025134,0,0.04464,0.047026,0
-0.0087943,0.025721,0,0.04512,0.047371,0
-0.009122,0.026313,0,0.0456,0.047716,0
-0.0094514,0.026906,0,0.04608,0.048061,0
-0.0097825,0.0275,0,0.04656,0.048406,0
-0.010116,0.028095,0,0.04704,0.04875,0
-0.010452,0.02869,0,0.04752,0.049095,0
-0.010792,0.029285,0,0.048,0.04944,0
0,0,0,0,0.0154,0
4.5883e-05,6.4754e-05,0,0.00048,0.015742,0
9.2147e-05,0.00012863,0,0.00096,0.016084,0
0.00013869,0.00019194,0,0.00144,0.016426,0
0.00018542,0.00025498,0,0.00192,0.016768,0
0.00023222,0.00031803,0,0.0024,0.01711,0
0.00027897,0.00038138,0,0.00288,0.017452,0
0.00032555,0.00044531,0,0.00336,0.017794,0
0.00037184,0.00051009,0,0.00384,0.018136,0
0.00041771,0.00057599,0,0.00432,0.018478,0
0.00046301,0.00064328,0,0.0048,0.01882,0
0.00050761,0.0007122,0,0.00528,0.019162,0
0.00055136,0.00078302,0,0.00576,0.019504,0
0.00059411,0.00085599,0,0.00624,0.019846,0
0.00063572,0.00093135,0,0.00672,0.020188,0
0.00067602,0.0010093,0,0.0072,0.02053,0
0.00071487,0.0010902,0,0.00768,0.020872,0
0.00075211,0.0011741,0,0.00816,0.021214,0
0.00078758,0.0012613,0,0.00864,0.021556,0
0.00082113,0.0013521,0,0.00912,0.021898,0
0.00085259,0.0014466,0,0.0096,0.02224,0
0.00088181,0.001545,0,0.01008,0.022582,0
0.00090864,0.0016475,0,0.01056,0.022924,0
0.00093292,0.0017544,0,0.01104,0.023266,0
0.0009545,0.0018657,0,0.01152,0.023608,0
0.00097324,0.0019816,0,0.012,0.02395,0
0.00098899,0.0021024,0,0.01248,0.024292,0
0.0010016,0.0022281,0,0.01296,0.024634,0
0.001011,0.0023589,0,0.01344,0.024976,0
0.001017,0.002495,0,0.01392,0.025318,0
0.0010195,0.0026364,0,0.0144,0.02566,0
0.0010183,0.0027833,0,0.01488,0.026002,0
0.0010134,0.0029358,0,0.01536,0.026344,0
0.0010047,0.003094,0,0.01584,0.026686,0
0.00099202,0.003258,0,0.01632,0.027028,0
0.00097531,0.0034278,0,0.0168,0.02737,0
0.00095448,0.0036037,0,0.01728,0.027712,0
0.00092944,0.0037856,0,0.01776,0.028054,0
0.00090011,0.0039736,0,0.01824,0.028396,0
0.00086644,0.0041679,0,0.01872,0.028738,0
0.00082835,0.0043684,0,0.0192,0.02908,0
0.00078579,0.0045752,0,0.01968,0.029422,0
0.00073868,0.0047885,0,0.02016,0.029764,0
0.000687,0.0050082,0,0.02064,0.030106,0
0.00063068,0.0052344,0,0.02112,0.030448,0
0.00056967,0.0054671,0,0.0216,0.03079,0
0.00050395,0.0057065,0,0.02208,0.031132,0
0.00043346,0.0059526,0,0.02256,0.031474,0
0.00035817,0.0062053,0,0.02304,0.031816,0
0.00027803,0.0064649,0,0.02352,0.032158,0
0.00019302,0.0067312,0,0.024,0.0325,0
0.0001031,0.0070044,0,0.02448,0.032842,0
8.2252e-06,0.0072845,0,0.02496,0.033184,0
-9.163e-05,0.0075715,0,0.02544,0.033526,0
-0.0001965,0.0078655,0,0.02592,0.033868,0
-0.00030643,0.0081665,0,0.0264,0.03421,0
-0.00042146,0.0084747,0,0.02688,0.034552,0
-0.00054161,0.0087899,0,0.02736,0.034894,0
-0.00066693,0.0091123,0,0.02784,0.035236,0
-0.00079745,0.0094419,0,0.02832,0.035578,0
-0.00093323,0.0097788,0,0.0288,0.03592,0
-0.0010743,0.010123,0,0.02928,0.036262,0
-0.0012207,0.010474,0,0.02976,0.036604,0
-0.0013725,0.010833,0,0.03024,0.036946,0
-0.0015297,0.011199,0,0.03072,0.037288,0
-0.0016924,0.011573,0,0.0312,0.03763,0
-0.0018606,0.011954,0,0.03168,0.037972,0
-0.0020344,0.012343,0,0.03216,0.038314,0
-0.0022139,0.012739,0,0.03264,0.038656,0
-0.002399,0.013143,0,0.03312,0.038998,0
-0.0025898,0.013555,0,0.0336,0.03934,0
-0.0027865,0.013974,0,0.03408,0.039682,0
-0.002989,0.014401,0,0.03456,0.040024,0
-0.0031974,0.014836,0,0.03504,0.040366,0
-0.0034118,0.015278,0,0.03552,0.040708,0
-0.0036322,0.015728,0,0.036,0.04105,0
-0.0038587,0.016186,0,0.03648,0.041392,0
-0.0040913,0.016652,0,0.03696,0.041734,0
-0.0043301,0.017126,0,0.03744,0.042076,0
-0.0045751,0.017607,0,0.03792,0.042418,0
-0.0048264,0.018097,0,0.0384,0.04276,0
-0.0050839,0.018594,0,0.03888,0.043102,0
-0.0053477,0.019099,0,0.03936,0.043444,0
-0.0056178,0.019612,0,0.03984,0.043786,0
-0.0058941,0.020133,0,0.04032,0.044128,0
-0.0061766,0.020662,0,0.0408,0.04447,0
-0.0064652,0.021198,0,0.04128,0.044812,0
-0.0067597,0.021743,0,0.04176,0.045154,0
-0.0070597,0.022294,0,0.04224,0.045496,0
-0.0073651,0.022853,0,0.04272,0.045838,0
-0.0076754,0.023419,0,0.0432,0.04618,0
-0.00799,0.023991,0,0.04368,0.046522,0
-0.0083083,0.024569,0,0.04416,0.046864,0
-0.0086296,0.025153,0,0.04464,0.047206,0
-0.0089535,0.025741,0,0.04512,0.047548,0
-0.0092793,0.026332,0,0.0456,0.04789,0
-0.0096069,0.026926,0,0.04608,0.048232,0
-0.0099363,0.027521,0,0.04656,0.048574,0
-0.010268,0.028116,0,0.04704,0.048916,0
-0.010603,0.028712,0,0.04752,0.049258,0
-0.010941,0.029309,0,0.048,0.0496,0
0,0,0,0,0.01584,0
4.5723e-05,6.3868e-05,0,0.00048,0.016179,0
9.1759e-05,0.00012692,0,0.00096,0.016518,0
0.00013801,0.00018946,0,0.00144,0.016858,0
0.00018436,0.00025178,0,0.00192,0.017197,0
0.0002307,0.00031419,0,0.0024,0.017536,0
0.00027692,0.00037696,0,0.00288,0.017875,0
0.00032288,0.00044037,0,0.00336,0.018214,0
0.00036845,0.00050471,0,0.00384,0.018554,0
0.00041351,0.00057024,0,0.00432,0.018893,0
0.00045792,0.00063722,0,0.0048,0.019232,0
0.00050153,0.00070591,0,0.00528,0.019571,0
0.00054419,0.00077657,0,0.00576,0.01991,0
0.00058576,0.00084945,0,0.00624,0.02025,0
0.00062609,0.00092478,0,0.00672,0.020589,0
0.00066503,0.0010028,0,0.0072,0.020928,0
0.00070241,0.0010838,0,0.00768,0.021267,0
0.00073808,0.0011679,0,0.00816,0.021606,0
0.00077189,0.0012554,0,0.00864,0.021946,0
0.00080368,0.0013464,0,0.00912,0.022285,0
0.00083329,0.0014413,0,0.0096,0.022624,0
0.00086056,0.0015401,0,0.01008,0.022963,0
0.00088536,0.0016431,0,0.01056,0.023302,0
0.00090752,0.0017504,0,0.01104,0.023642,0
0.0009269,0.0018623,0,0.01152,0.023981,0
0.00094335,0.0019789,0,0.012,0.02432,0
0.00095674,0.0021002,0,0.01248,0.024659,0
0.00096693,0.0022266,0,0.01296,0.024998,0
0.00097379,0.0023581,0,0.01344,0.025338,0
0.0009772,0.0024949,0,0.01392,0.025677,0
0.00097703,0.002637,0,0.0144,0.026016,0
0.00097318,0.0027846,0,0.01488,0.026355,0
0.00096553,0.0029378,0,0.01536,0.026694,0
0.000954,0.0030967,0,0.01584,0.027034,0
0.00093847,0.0032614,0,0.01632,0.027373,0
0.00091887,0.003432,0,0.0168,0.027712,0
0.00089512,0.0036086,0,0.01728,0.028051,0
0.00086713,0.0037912,0,0.01776,0.02839,0
0.00083483,0.0039799,0,0.01824,0.02873,0
0.00079817,0.0041748,0,0.01872,0.029069,0
0.00075707,0.0043759,0,0.0192,0.029408,0
0.00071149,0.0045834,0,0.01968,0.029747,0
0.00066138,0.0047972,0,0.02016,0.030086,0
0.00060667,0.0050175,0,0.02064,0.030426,0
0.00054734,0.0052442,0,0.02112,0.030765,0
0.00048333,0.0054775,0,0.0216,0.031104,0
0.00041462,0.0057174,0,0.02208,0.031443,0
0.00034116,0.0059639,0,0.02256,0.031782,0
0.00026291,0.0062171,0,0.02304,0.032122,0
0.00017985,0.006477,0,0.02352,0.032461,0
9.1937e-05,0.0067438,0,0.024,0.0328,0
-8.6042e-07,0.0070173,0,0.02448,0.033139,0
-9.8574e-05,0.0072977,0,0.02496,0.033478,0
-0.00020124,0.007585,0,0.02544,0.033818,0
-0.00030888,0.0078793,0,0.02592,0.034157,0
-0.00042154,0.0081807,0,0.0264,0.034496,0
-0.00053926,0.008489,0,0.02688,0.034835,0
-0.00066205,0.0088045,0,0.02736,0.035174,0
-0.00078998,0.0091271,0,0.02784,0.035514,0
-0.00092306,0.0094569,0,0.02832,0.035853,0
-0.0010613,0.0097939,0,0.0288,0.036192,0
-0.0012049,0.010138,0,0.02928,0.036531,0
-0.0013537,0.01049,0,0.02976,0.03687,0
-0.0015078,0.010849,0,0.03024,0.03721,0
-0.0016673,0.011215,0,0.03072,0.037549,0
-0.0018323,0.011589,0,0.0312,0.037888,0
-0.0020027,0.01197,0,0.03168,0.038227,0
-0.0021786,0.012359,0,0.03216,0.038566,0
-0.0023601,0.012756,0,0.03264,0.038906,0
-0.0025472,0.01316,0,0.03312,0.039245,0
-0.00274,0.013571,0,0.0336,0.039584,0
-0.0029385,0.01399,0,0.03408,0.039923,0
-0.0031428,0.014417,0,0.03456,0.040262,0
-0.0033529,0.014852,0,0.03504,0.040602,0
-0.0035689,0.015295,0,0.03552,0.040941,0
-0.0037909,0.015745,0,0.036,0.04128,0
-0.0040188,0.016203,0,0.03648,0.041619,0
-0.0042528,0.016669,0,0.03696,0.041958,0
-0.0044928,0.017143,0,0.03744,0.042298,0
-0.0047389,0.017625,0,0.03792,0.042637,0
-0.0049912,0.018114,0,0.0384,0.042976,0
-0.0052496,0.018612,0,0.03888,0.043315,0
-0.0055141,0.019117,0,0.03936,0.043654,0
-0.0057848,0.01963,0,0.03984,0.043994,0
-0.0060616,0.020151,0,0.04032,0.044333,0
-0.0063443,0.02068,0,0.0408,0.044672,0
-0.0066329,0.021217,0,0.04128,0.045011,0
-0.0069272,0.021761,0,0.04176,0.04535,0
-0.0072268,0.022313,0,0.04224,0.04569,0
-0.0075315,0.022872,0,0.04272,0.046029,0
-0.0078408,0.023438,0,0.0432,0.046368,0
-0.0081542,0.02401,0,0.04368,0.046707,0
-0.008471,0.024589,0,0.04416,0.047046,0
-0.0087908,0.025173,0,0.04464,0.047386,0
-0.0091129,0.02576,0,0.04512,0.047725,0
-0.0094369,0.026352,0,0.0456,0.048064,0
-0.0097628,0.026946,0,0.04608,0.048403,0
-0.010091,0.027541,0,0.04656,0.048742,0
-0.010421,0.028137,0,0.04704,0.049082,0
-0.010754,0.028735,0,0.04752,0.049421,0
-0.011091,0.029333,0,0.048,0.04976,0
0,0,0,0,0.01628,0
4.5494e-05,6.2929e-05,0,0.00048,0.016616,0
9.1233e-05,0.0001251,0,0.00096,0.016953,0
0.00013711,0.00018683,0,0.00144,0.017289,0
0.00018302,0.00024841,0,0.00192,0.017626,0
0.00022883,0.00031014,0,0.0024,0.017962,0
0.00027444,0.0003723,0,0.00288,0.018298,0
0.0003197,0.00043518,0,0.00336,0.018635,0
0.0003645,0.00049906,0,0.00384,0.018971,0
0.00040869,0.00056419,0,0.00432,0.019308,0
0.00045213,0.00063086,0,0.0048,0.019644,0
0.00049467,0.00069931,0,0.00528,0.01998,0
0.00053619,0.00076981,0,0.00576,0.020317,0
0.00057651,0.00084259,0,0.00624,0.020653,0
0.0006155,0.00091791,0,0.00672,0.02099,0
0.00065299,0.00099599,0,0.0072,0.021326,0
0.00068884,0.0010771,0,0.00768,0.021662,0
0.00072288,0.0011614,0,0.00816,0.021999,0
0.00075497,0.0012491,0,0.00864,0.022335,0
0.00078494,0.0013405,0,0.00912,0.022672,0
0.00081264,0.0014357,0,0.0096,0.023008,0
0.00083792,0.0015349,0,0.01008,0.023344,0
0.00086062,0.0016384,0,0.01056,0.023681,0
0.00088061,0.0017463,0,0.01104,0.024017,0
0.00089773,0.0018587,0,0.01152,0.024354,0
0.00091185,0.0019759,0,0.012,0.02469,0
0.00092282,0.0020979,0,0.01248,0.025026,0
0.00093052,0.0022249,0,0.01296,0.025363,0
0.00093482,0.0023571,0,0.01344,0.025699,0
0.00093561,0.0024946,0,0.01392,0.026036,0
0.00093276,0.0026374,0,0.0144,0.026372,0
0.00092617,0.0027857,0,0.01488,0.026708,0
0.00091573,0.0029397,0,0.01536,0.027045,0
0.00090136,0.0030993,0,0.01584,0.027381,0
0.00088296,0.0032648,0,0.01632,0.027718,0
0.00086044,0.0034361,0,0.0168,0.028054,0
0.00083374,0.0036133,0,0.01728,0.02839,0
0.00080278,0.0037966,0,0.01776,0.028727,0
0.0007675,0.003986,0,0.01824,0.029063,0
0.00072783,0.0041816,0,0.01872,0.0294,0
0.00068372,0.0043834,0,0.0192,0.029736,0
0.00063512,0.0045914,0,0.01968,0.030072,0
0.00058198,0.0048059,0,0.02016,0.030409,0
0.00052425,0.0050267,0,0.02064,0.030745,0
0.00046191,0.005254,0,0.02112,0.031082,0
0.00039491,0.0054878,0,0.0216,0.031418,0
0.00032321,0.0057281,0,0.02208,0.031754,0
0.00024678,0.0059751,0,0.02256,0.032091,0
0.0001656,0.0062287,0,0.02304,0.032427,0
7.9617e-05,0.0064891,0,0.02352,0.032764,0
-1.1185e-05,0.0067562,0,0.024,0.0331,0
-0.00010684,0.0070301,0,0.02448,0.033436,0
-0.00020738,0.0073108,0,0.02496,0.033773,0
-0.00031283,0.0075985,0,0.02544,0.034109,0
-0.00042322,0.007893,0,0.02592,0.034446,0
-0.00053859,0.0081946,0,0.0264,0.034782,0
-0.00065897,0.0085032,0,0.02688,0.035118,0
-0.00078439,0.0088189,0,0.02736,0.035455,0
-0.00091489,0.0091418,0,0.02784,0.035791,0
-0.0010505,0.0094717,0,0.02832,0.036128,0
-0.0011913,0.009809,0,0.0288,0.036464,0
-0.0013372,0.010153,0,0.02928,0.0368,0
-0.0014884,0.010505,0,0.02976,0.037137,0
-0.0016449,0.010864,0,0.03024,0.037473,0
-0.0018067,0.011231,0,0.03072,0.03781,0
-0.0019738,0.011605,0,0.0312,0.038146,0
-0.0021463,0.011986,0,0.03168,0.038482,0
-0.0023244,0.012375,0,0.03216,0.038819,0
-0.0025079,0.012772,0,0.03264,0.039155,0
-0.0026969,0.013176,0,0.03312,0.039492,0
-0.0028916,0.013587,0,0.0336,0.039828,0
-0.0030919,0.014007,0,0.03408,0.040164,0
-0.0032979,0.014434,0,0.03456,0.040501,0
-0.0035097,0.014869,0,0.03504,0.040837,0
-0.0037273,0.015311,0,0.03552,0.041174,0
-0.0039507,0.015762,0,0.036,0.04151,0
-0.00418,0.01622,0,0.03648,0.041846,0
-0.0044153,0.016686,0,0.03696,0.042183,0
-0.0046565,0.01716,0,0.03744,0.042519,0
-0.0049037,0.017642,0,0.03792,0.042856,0
-0.0051569,0.018132,0,0.0384,0.043192,0
-0.0054162,0.018629,0,0.03888,0.043528,0
-0.0056814,0.019135,0,0.03936,0.043865,0
-0.0059526,0.019648,0,0.03984,0.044201,0
-0.0062297,0.02017,0,0.04032,0.044538,0
-0.0065126,0.020699,0,0.0408,0.044874,0
-0.0068011,0.021235,0,0.04128,0.04521,0
-0.0070951,0.02178,0,0.04176,0.045547,0
-0.0073943,0.022332,0,0.04224,0.045883,0
-0.0076982,0.022891,0,0.04272,0.04622,0
-0.0080065,0.023457,0,0.0432,0.046556,0
-0.0083187,0.02403,0,0.04368,0.046892,0
-0.0086341,0.024608,0,0.04416,0.047229,0
-0.0089522,0.025192,0,0.04464,0.047565,0
-0.0092726,0.02578,0,0.04512,0.047902,0
-0.0095949,0.026371,0,0.0456,0.048238,0
-0.009919,0.026966,0,0.04608,0.048574,0
-0.010245,0.027562,0,0.04656,0.048911,0
-0.010574,0.028159,0,0.04704,0.049247,0
-0.010906,0.028758,0,0.04752,0.049584,0
-0.011242,0.029358,0,0.048,0.04992,0
0,0,0,0,0.01672,0
4.5195e-05,6.1938e-05,0,0.00048,0.017054,0
9.0567e-05,0.00012319,0,0.00096,0.017387,0
0.000136,0.00018406,0,0.00144,0.017721,0
0.00018139,0.00024486,0,0.00192,0.018054,0
0.00022661,0.00030589,0,0.0024,0.018388,0
0.00027154,0.00036742,0,0.00288,0.018722,0
0.00031604,0.00042975,0,0.00336,0.019055,0
0.00035998,0.00049315,0,0.00384,0.019389,0
0.00040322,0.00055788,0,0.00432,0.019722,0
0.00044562,0.00062423,0,0.0048,0.020056,0
0.00048705,0.00069243,0,0.00528,0.02039,0
0.00052734,0.00076276,0,0.00576,0.020723,0
0.00056635,0.00083545,0,0.00624,0.021057,0
0.00060393,0.00091075,0,0.00672,0.02139,0
0.00063992,0.00098889,0,0.0072,0.021724,0
0.00067417,0.0010701,0,0.00768,0.022058,0
0.00070652,0.0011546,0,0.00816,0.022391,0
0.00073682,0.0012426,0,0.00864,0.022725,0
0.00076491,0.0013343,0,0.00912,0.023058,0
0.00079064,0.0014299,0,0.0096,0.023392,0
0.00081386,0.0015296,0,0.01008,0.023726,0
0.00083442,0.0016335,0,0.01056,0.024059,0
0.00085218,0.0017419,0,0.01104,0.024393,0
0.00086699,0.0018549,0,0.01152,0.024726,0
0.00087872,0.0019727,0,0.012,0.02506,0
0.00088723,0.0020954,0,0.01248,0.025394,0
0.0008924,0.0022231,0,0.01296,0.025727,0
0.0008941,0.0023559,0,0.01344,0.026061,0
0.00089222,0.0024941,0,0.01392,0.026394,0
0.00088664,0.0026377,0,0.0144,0.026728,0
0.00087728,0.0027867,0,0.01488,0.027062,0
0.00086402,0.0029414,0,0.01536,0.027395,0
0.00084677,0.0031018,0,0.01584,0.027729,0
0.00082547,0.003268,0,0.01632,0.028062,0
0.00080001,0.00344,0,0.0168,0.028396,0
0.00077035,0.003618,0,0.01728,0.02873,0
0.0007364,0.003802,0,0.01776,0.029063,0
0.00069811,0.003992,0,0.01824,0.029397,0
0.00065542,0.0041882,0,0.01872,0.02973,0
0.00060828,0.0043907,0,0.0192,0.030064,0
0.00055665,0.0045993,0,0.01968,0.030398,0
0.00050049,0.0048144,0,0.02016,0.030731,0
0.00043974,0.0050358,0,0.02064,0.031065,0
0.00037439,0.0052636,0,0.02112,0.031398,0
0.00030439,0.0054979,0,0.0216,0.031732,0
0.00022972,0.0057387,0,0.02208,0.032066,0
0.00015034,0.0059861,0,0.02256,0.032399,0
6.6216e-05,0.0062402,0,0.02304,0.032733,0
-2.2666e-05,0.0065009,0,0.02352,0.033066,0
-0.00011634,0.0067684,0,0.024,0.0334,0
-0.00021484,0.0070427,0,0.02448,0.033734,0
-0.00031818,0.0073238,0,0.02496,0.034067,0
-0.00042639,0.0076117,0,0.02544,0.034401,0
-0.00053952,0.0079066,0,0.02592,0.034734,0
-0.00065757,0.0082084,0,0.0264,0.035068,0
-0.00078059,0.0085173,0,0.02688,0.035402,0
-0.00090861,0.0088332,0,0.02736,0.035735,0
-0.0010417,0.0091563,0,0.02784,0.036069,0
-0.0011798,0.0094864,0,0.02832,0.036402,0
-0.001323,0.0098238,0,0.0288,0.036736,0
-0.0014713,0.010168,0,0.02928,0.03707,0
-0.0016249,0.01052,0,0.02976,0.037403,0
-0.0017836,0.01088,0,0.03024,0.037737,0
-0.0019476,0.011246,0,0.03072,0.03807,0
-0.0021169,0.01162,0,0.0312,0.038404,0
-0.0022916,0.012002,0,0.03168,0.038738,0
-0.0024717,0.012391,0,0.03216,0.039071,0
-0.0026572,0.012788,0,0.03264,0.039405,0
-0.0028481,0.013192,0,0.03312,0.039738,0
-0.0030446,0.013604,0,0.0336,0.040072,0
-0.0032467,0.014023,0,0.03408,0.040406,0
-0.0034544,0.01445,0,0.03456,0.040739,0
-0.0036678,0.014885,0,0.03504,0.041073,0
-0.0038869,0.015328,0,0.03552,0.041406,0
-0.0041118,0.015779,0,0.036,0.04174,0
-0.0043425,0.016237,0,0.03648,0.042074,0
-0.004579,0.016703,0,0.03696,0.042407,0
-0.0048213,0.017177,0,0.03744,0.042741,0
-0.0050695,0.017659,0,0.03792,0.043074,0
-0.0053236,0.018149,0,0.0384,0.043408,0
-0.0055836,0.018647,0,0.03888,0.043742,0
-0.0058495,0.019153,0,0.03936,0.044075,0
-0.0061211,0.019666,0,0.03984,0.044409,0
-0.0063985,0.020188,0,0.04032,0.044742,0
-0.0066815,0.020717,0,0.0408,0.045076,0
-0.0069699,0.021254,0,0.04128,0.04541,0
-0.0072636,0.021799,0,0.04176,0.045743,0
-0.0075622,0.022351,0,0.04224,0.046077,0
-0.0078653,0.02291,0,0.04272,0.04641,0
-0.0081726,0.023476,0,0.0432,0.046744,0
-0.0084834,0.024049,0,0.04368,0.047078,0
-0.0087974,0.024627,0,0.04416,0.047411,0
-0.0091139,0.025211,0,0.04464,0.047745,0
-0.0094326,0.025799,0,0.04512,0.048078,0
-0.0097532,0.026391,0,0.0456,0.048412,0
-0.010076,0.026986,0,0.04608,0.048746,0
-0.0104,0.027582,0,0.04656,0.049079,0
-0.010728,0.028181,0,0.04704,0.049413,0
-0.011058,0.028781,0,0.04752,0.049746,0
-0.011393,0.029383,0,0.048,0.05008,0
0,0,0,0,0.01716,0
4.4826e-05,6.0897e-05,0,0.00048,0.017491,0
8.976e-05,0.00012118,0,0.00096,0.017822,0
0.00013469,0.00018117,0,0.00144,0.018152,0
0.00017949,0.00024116,0,0.00192,0.018483,0
0.00022403,0.00030145,0,0.0024,0.018814,0
0.00026821,0.00036233,0,0.00288,0.019145,0
0.00031187,0.00042408,0,0.00336,0.019476,0
0.00035488,0.00048699,0,0.00384,0.019806,0
0.00039711,0.00055132,0,0.00432,0.020137,0
0.00043842,0.00061733,0,0.0048,0.020468,0
0.00047864,0.00068529,0,0.00528,0.020799,0
0.00051765,0.00075544,0,0.00576,0.02113,0
0.00055527,0.00082804,0,0.00624,0.02146,0
0.00059138,0.00090333,0,0.00672,0.021791,0
0.0006258,0.00098152,0,0.0072,0.022122,0
0.00065838,0.0010629,0,0.00768,0.022453,0
0.00068898,0.0011476,0,0.00816,0.022784,0
0.00071743,0.0012358,0,0.00864,0.023114,0
0.00074359,0.0013279,0,0.00912,0.023445,0
0.00076729,0.0014238,0,0.0096,0.023776,0
0.0007884,0.001524,0,0.01008,0.024107,0
0.00080676,0.0016284,0,0.01056,0.024438,0
0.00082223,0.0017374,0,0.01104,0.024768,0
0.00083468,0.001851,0,0.01152,0.025099,0
0.00084397,0.0019694,0,0.012,0.02543,0
0.00084997,0.0020927,0,0.01248,0.025761,0
0.00085255,0.0022211,0,0.01296,0.026092,0
0.00085161,0.0023546,0,0.01344,0.026422,0
0.00084702,0.0024935,0,0.01392,0.026753,0
0.00083868,0.0026378,0,0.0144,0.027084,0
0.0008265,0.0027876,0,0.01488,0.027415,0
0.00081038,0.0029431,0,0.01536,0.027746,0
0.00079024,0.0031042,0,0.01584,0.028076,0
0.000766,0.0032711,0,0.01632,0.028407,0
0.00073758,0.0034438,0,0.0168,0.028738,0
0.00070493,0.0036225,0,0.01728,0.029069,0
0.00066797,0.0038072,0,0.01776,0.0294,0
0.00062666,0.0039979,0,0.01824,0.02973,0
0.00058094,0.0041948,0,0.01872,0.030061,0
0.00053076,0.0043979,0,0.0192,0.030392,0
0.0004761,0.0046072,0,0.01968,0.030723,0
0.0004169,0.0048227,0,0.02016,0.031054,0
0.00035314,0.0050447,0,0.02064,0.031384,0
0.00028478,0.0052731,0,0.02112,0.031715,0
0.00021179,0.0055079,0,0.0216,0.032046,0
0.00013414,0.0057492,0,0.02208,0.032377,0
5.1814e-05,0.0059971,0,0.02256,0.032708,0
-3.5224e-05,0.0062516,0,0.02304,0.033038,0
-0.000127,0.0065127,0,0.02352,0.033369,0
-0.00022353,0.0067805,0,0.024,0.0337,0
-0.00032485,0.0070551,0,0.02448,0.034031,0
-0.00043097,0.0073366,0,0.02496,0.034362,0
-0.00054194,0.0076248,0,0.02544,0.034692,0
-0.00065776,0.00792,0,0.02592,0.035023,0
-0.00077848,0.0082221,0,0.0264,0.035354,0
-0.00090412,0.0085312,0,0.02688,0.035685,0
-0.0010347,0.0088474,0,0.02736,0.036016,0
-0.0011703,0.0091706,0,0.02784,0.036346,0
-0.0013109,0.009501,0,0.02832,0.036677,0
-0.0014565,0.0098386,0,0.0288,0.037008,0
-0.0016072,0.010183,0,0.02928,0.037339,0
-0.0017631,0.010535,0,0.02976,0.03767,0
-0.0019241,0.010895,0,0.03024,0.038,0
-0.0020903,0.011262,0,0.03072,0.038331,0
-0.0022617,0.011636,0,0.0312,0.038662,0
-0.0024385,0.012018,0,0.03168,0.038993,0
-0.0026205,0.012407,0,0.03216,0.039324,0
-0.002808,0.012804,0,0.03264,0.039654,0
-0.0030008,0.013208,0,0.03312,0.039985,0
-0.0031991,0.01362,0,0.0336,0.040316,0
-0.0034029,0.014039,0,0.03408,0.040647,0
-0.0036123,0.014467,0,0.03456,0.040978,0
-0.0038273,0.014902,0,0.03504,0.041308,0
-0.0040478,0.015345,0,0.03552,0.041639,0
-0.0042741,0.015795,0,0.036,0.04197,0
-0.004506,0.016254,0,0.03648,0.042301,0
-0.0047437,0.01672,0,0.03696,0.042632,0
-0.0049871,0.017194,0,0.03744,0.042962,0
-0.0052363,0.017676,0,0.03792,0.043293,0
-0.0054913,0.018166,0,0.0384,0.043624,0
-0.005752,0.018664,0,0.03888,0.043955,0
-0.0060184,0.01917,0,0.03936,0.044286,0
-0.0062904,0.019684,0,0.03984,0.044616,0
-0.006568,0.020206,0,0.04032,0.044947,0
-0.006851,0.020735,0,0.0408,0.045278,0
